repo,source_path,current_owner,correct_owner,target_path,reason,import_rewrite,risk,approved,category,dependency_depth,import_refs
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/vscode-mcp-tooling/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/vscode-mcp-tooling/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/vscode-mcp-tooling/src/tool.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,7
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/vscode-mcp-tooling/vscode-mcp-settings-snippet.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/agent-autonomy/autonomous-conductor/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/agent-autonomy/full-stack-delivery/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/agent-orchestration/multi-agent-orchestration/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/agent-patterns/agent-design-patterns/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/ai-ml/llm-prompting/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/ai-ml/ml-model-development/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/ai-ml/multimodal-systems/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/ai-ml/retrieval-generation-fine-tuning/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/architecture/system-design/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/CALL_MODE_INTEGRATION.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-analysis/refactoring/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-analysis/security-vulnerability-scanning/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-analysis/static-analysis/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-generation/full-stack-application/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-generation/microservices-architecture/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-generation/python-codegen/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/code-generation/typescript-codegen/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/data-analysis/advanced-analytics/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/data-analysis/pandas-analysis/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/database-design/database-design-optimization/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/debugging/javascript-debugging/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/debugging/python-debugging/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/devops/dockerfile-creation/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/devops/kubernetes-deployment/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/documentation/api-documentation/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/error-handling/resilience-patterns/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/git-workflow/git-collaboration/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/infrastructure/cicd-pipelines/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/infrastructure/infrastructure-as-code/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/observability/monitoring-and-observability/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/operations/internal-admin-guide.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/operations/monitoring.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/operations/non-technical-guide.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/performance-optimization/performance-engineering/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/prompt-optimization/prompt-engineering-advanced/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/quality-assurance/deployment-validator/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/quality-assurance/web-security-sweep/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/rag-knowledge/rag-systems/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/research/knowledge-synthesis/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/security/authentication-authorization/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/security/code-security/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/security/secure-architecture/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/self-optimization/dev-loop-optimizer/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/self-optimization/memory-learning/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/self-optimization/runtime-self-profiling/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/testing/advanced-testing-strategies/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/testing/integration-testing/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/testing/load-testing-capacity/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/testing/unit-testing/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/tool-integration/custom-tool-creation/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/voice-pipeline.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/voice-pipeline2.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/web-development/advanced-frontend-patterns/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/web-development/api-design/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/web-development/css-styling/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/web-development/react-development/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/skills/workflow-composition/workflow-orchestration/SKILL.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/vscode-mcp-tooling/src/dotenv.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/vscode-mcp-tooling/src/exec.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/vscode-mcp-tooling/vscode-mcp-settings-snippet.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/app.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,8
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/apply_unicorn_directive.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-base.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-alderlake.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-cannonlake.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-cascadelake.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-cooperlake.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-haswell.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-icelake.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-ivybridge.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-piledriver.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-sandybridge.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-sapphirerapids.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-skylakex.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-sse42.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-x64.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-cpu-zen4.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml-rpc.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/ggml.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/leeway-skills-badge.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/leeway-skills-mcp.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/leeway-skills.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/leeway-standards.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/libomp140.x86_64.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/llama.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/bin/mtmd.dll,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/buffers/buffer.pool.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/config/.skillsignore,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/config/agent_manifest.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/config/skills-config.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/control/gpu.controller.bridge.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/economic.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/evolution.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/federation.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/gpu.bootstrap.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/gpu.capabilities.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/graph.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/hybrid.dispatcher.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/identity.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/layer.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/ldcc.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/quad.pipeline.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/state.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/core/trust.engine.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/dispatch/compute.dispatch.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
