"repo","source_path","current_role","correct_owner","action","target_path","risk","reason","import_rewrite","approved"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/gpu.bootstrap.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/gpu.capabilities.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/graph.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/hybrid.dispatcher.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/identity.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/layer.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/ldcc.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/quad.pipeline.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/state.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/core/trust.engine.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/dispatch/compute.dispatch.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Dockerfile","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/fly.toml","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/L10_Orchestrator_Kernel/leeway.kernel.ts","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/L10_Orchestrator_Kernel/VerifiedAgentVM.tsx","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/L1_Governance/constitution.js","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/L1_Governance_BIOS/identity.bios.ts","duplicate","LeeWay-Edge-Integrated","QUARANTINE","","low","duplicate across repos canonical LeeWay-Edge-Integrated","false","false"
